### Format: relation|@id|@name|@place|@highway|@route|@ref|@oneway|@maxspeed|relation_type|membertype;@id;@role|...
### Format: way|@id|@name|@place|@highway|@route|@ref|@oneway|@maxspeed|member nodes|...
### Format: node|@id|@name|@place|@highway|@route|@ref|@oneway|@maxspeed|node_lat|node_lon
node|9697277783||||||||42.5058416|1.5279754
node|9697277784||||||||42.5054768|1.5270377
node|9697277785||||||||42.5054552|1.5270895
node|9697277786||||||||42.5054281|1.5271259
node|9697277787||||||||42.5054224|1.5271606
node|9697277788||||||||42.5054798|1.5273664
node|9697277789||||||||42.5056316|1.527888
node|9697277790||||||||42.5056459|1.5278982
node|9697277791||||||||42.5056646|1.5278984
node|9697277792||||||||42.5057363|1.5278614
node|9697277793||||||||42.5057559|1.527868
node|9697277794||||||||42.5057773|1.527894
node|9697277795||||||||42.5059712|1.5285559
node|9697277796||||||||42.5060718|1.5287452
node|9697277797||||||||42.5061098|1.5288211
node|9697277809||||||||42.5052493|1.5283389
node|9697277810||||||||42.5052268|1.5284172
node|9697277811||||||||42.505198|1.5285642
node|9697277812||||||||42.5051881|1.5287625
node|9697277813||||||||42.5052009|1.528951
node|9697277814||||||||42.5052423|1.5290983
node|9697277815||||||||42.5052984|1.529253
node|9697277816||||||||42.5053989|1.5294177
node|9697277817||||||||42.505456|1.5295093
node|9697277839||||||||42.5048843|1.5279224
node|9697277840||||||||42.5048864|1.5279669
node|9697277841||||||||42.5049487|1.5282784
node|9697277842||||||||42.504961|1.5283192
node|9697277843||||||||42.5050015|1.5283445
node|9697277844||||||||42.5049718|1.5278715
node|9697277845||||||||42.5049574|1.5279014
node|9697277846||||||||42.5049599|1.5279424
node|9697277847||||||||42.5049738|1.5280184
node|9697277848||||||||42.5049879|1.528092
node|9697277849||||||||42.5050033|1.5281296
node|9697277850||||||||42.5050249|1.5281376
node|9697277851||||||||42.5050525|1.5281262
node|9697277852||||||||42.5051208|1.5280949
node|9697277853||||||||42.50517|1.5280877
node|9697277854||||||||42.5051979|1.5280938
node|9697277855||||||||42.5052232|1.528114
node|9697277856||||||||42.5052488|1.5281667
node|9697277887||||||||42.5053382|1.5251566
node|9697374171||||||||42.5071031|1.52263
node|9697374173||||||||42.5067557|1.5221534
node|9697374178||||||||42.5066088|1.5218144
node|9697374179||||||||42.5065786|1.5218144
node|9697374187||||||||42.506528|1.5222551
node|9697374188||||||||42.5065666|1.5222353
node|9697374189||||||||42.5065164|1.5220288
node|9697374190||||||||42.506508|1.5219776
node|9697374191||||||||42.5065122|1.5219387
node|9697374192||||||||42.5065278|1.5219055
node|9697374193||||||||42.5065466|1.5218821
node|9697374194||||||||42.5065705|1.5218738
node|9697374195||||||||42.5065975|1.5218698
node|9697374196||||||||42.5066277|1.5218786
node|9697374197||||||||42.5066499|1.5219009
node|9697374198||||||||42.5066684|1.5219442
node|9697374199||||||||42.5067168|1.5221714
node|9697374200||||||||42.5066993|1.5223484
node|9697374201||||||||42.5066516|1.5223683
node|9697374202||||||||42.5066422|1.5224361
node|9697374203||||||||42.5066785|1.5224833
node|9697374204||||||||42.506726|1.5224666
node|9697374205||||||||42.5067381|1.5223957
node|9697390522||||||||42.5067775|1.5222419
node|9697390523||||||||42.5064914|1.5220928
node|9697390525||||||||42.5064542|1.5221074
node|9697390526||||||||42.5065086|1.5223548
node|9697390527||||||||42.5065452|1.5223379
node|9697390528||||||||42.5065758|1.5224676
node|9697390529||||||||42.5067937|1.5223673
node|9697390530||||||||42.5068907|1.5223228
node|9697390531||||||||42.5068715|1.5222872
node|9697390532||||||||42.5067849|1.5223718
node|9697390533||||||||42.5068739|1.522722
node|9697390534||||||||42.5066577|1.5228197
node|9697390535||||||||42.5067004|1.5229971
node|9697390536||||||||42.5067162|1.5229881
node|9697390537||||||||42.5067462|1.5231107
node|9697390538||||||||42.506711|1.5231306
node|9697390539||||||||42.5068275|1.5236442
node|9697390540||||||||42.506913|1.5236019
node|9697390541||||||||42.5068834|1.5235177
node|9697390542||||||||42.5068678|1.5235286
node|9697390543||||||||42.5067698|1.5232338
node|9697390544||||||||42.5067873|1.523109
node|9697390545||||||||42.5068426|1.5230866
node|9697390546||||||||42.5070298|1.5230068
node|9697390547||||||||42.5071488|1.5229552
node|9697390548||||||||42.5071246|1.5228686
node|9697390549||||||||42.5070741|1.5228924
node|9697390550||||||||42.5070063|1.5230985
node|9697390551||||||||42.5070569|1.5231312
node|9697390552||||||||42.5070351|1.5231772
node|9697390553||||||||42.5070773|1.5232994
node|9697390554||||||||42.507021|1.5234464
node|9697390555||||||||42.5070312|1.5234927
node|9697390556||||||||42.5069887|1.5235089
node|9697390557||||||||42.5069674|1.5234338
node|9697390558||||||||42.5070058|1.5233937
node|9697390559||||||||42.5069578|1.5232735
node|9697390560||||||||42.5069551|1.5231902
node|9697390561||||||||42.5068647|1.5232173
node|9697390562||||||||42.5068676|1.523327
node|9697390563||||||||42.5068431|1.5233396
node|9697390564||||||||42.5068142|1.5232401
node|9697390567||||||||42.5069002|1.5235053
node|9697390576||||||||42.5068574|1.5211652
node|9697390577||||||||42.5067598|1.5212704
node|9697390579||||||||42.5068814|1.5212061
node|9697390580||||||||42.5066693|1.5213637
node|9697390581||||||||42.5066101|1.5214463
node|9697390582||||||||42.5066033|1.5214945
node|9697390583||||||||42.5066042|1.5215585
node|9697390584||||||||42.506619|1.5217062
node|9697390585||||||||42.5065869|1.521715
node|9697390586||||||||42.506574|1.5215651
node|9697390587||||||||42.5065479|1.5215361
node|9697390588||||||||42.5065488|1.5215091
node|9697390589||||||||42.5065735|1.5214836
node|9697390590||||||||42.5065773|1.5214369
node|9697390591||||||||42.5065938|1.5213968
node|9697390592||||||||42.5066085|1.5213719
node|9697390597||||||||42.506187|1.5204286
node|9697390608||||||||42.5064313|1.5209876
node|9697390609||||||||42.5062247|1.5206273
node|9697390610||||||||42.5062562|1.5205891
node|9697390611||||||||42.5062204|1.5205234
node|9697390612||||||||42.5062396|1.5205003
node|9697390613||||||||42.5062068|1.5204385
node|9697390614||||||||42.50629|1.520364
node|9697390615||||||||42.5063578|1.5204893
node|9697390616||||||||42.5064743|1.5203708
node|9697390617||||||||42.5062994|1.5209333
node|9697390622||||||||42.5065217|1.5213116
node|9697390623||||||||42.5063699|1.5210536
node|9697390624||||||||42.5063374|1.5210714
node|9697390625||||||||42.506292|1.5210387
node|9697390626||||||||42.5063201|1.5209687
node|9697390627||||||||42.5062764|1.5210371
node|9697390628||||||||42.5062545|1.5211285
node|9697390629||||||||42.5063155|1.5213035
node|9697390630||||||||42.5063514|1.5213319
node|9697390631||||||||42.506407|1.5214409
node|9697390632||||||||42.5064116|1.5215294
node|9697390633||||||||42.5064264|1.5216056
node|9697390634||||||||42.5064695|1.5215933
node|9697390635||||||||42.5064442|1.5214094
node|9697390636||||||||42.5064499|1.5213711
node|9697390637||||||||42.5065249|1.5214115
node|9697390638||||||||42.5064819|1.5212447
node|9697390639||||||||42.5064518|1.52128
node|9697390640||||||||42.5064286|1.5212667
node|9697390641||||||||42.5063602|1.5211291
node|9697390642||||||||42.5063632|1.5210973
node|9697390643||||||||42.5063842|1.521078
node|9697390644||||||||42.5064365|1.5210265
node|9697390645||||||||42.5063145|1.5209826
node|9697390646||||||||42.5063577|1.5210603
node|9697390647||||||||42.5063746|1.5210869
node|9697390648||||||||42.5064737|1.5212543
node|9697390649||||||||42.5065143|1.5214058
node|9697390651||||||||42.5064655|1.5215642
node|9697390652||||||||42.5064198|1.5215713
node|9697390657||||||||42.506192|1.5207584
node|9697390664||||||||42.5062967|1.5209879
node|9697390665||||||||42.5062889|1.5209645
node|9697390670||||||||42.5061692|1.5215519
node|9697390671||||||||42.5061665|1.5215017
node|9697390672||||||||42.5061797|1.5215941
node|9697390673||||||||42.5061957|1.521578
node|9697390674||||||||42.5063036|1.5218412
node|9697390675||||||||42.5062984|1.5218861
node|9697390676||||||||42.5063009|1.5218125
node|9697390677||||||||42.5062824|1.5218262
node|9697390678||||||||42.5061056|1.5217585
node|9697390679||||||||42.5061381|1.5217659
node|9697390680||||||||42.506154|1.5217609
node|9697390681||||||||42.5061455|1.5217325
node|9697390682||||||||42.5063915|1.5216483
node|9697390683||||||||42.5063514|1.5216273
node|9697390684||||||||42.5063628|1.5217049
node|9697390685||||||||42.5063883|1.5216762
node|9697390686||||||||42.5060804|1.5217533
node|9697390687||||||||42.5062525|1.5218598
node|9697390688||||||||42.5062761|1.5218938
node|9697390689||||||||42.5061189|1.5217016
node|9697390690||||||||42.5060925|1.5217241
node|9697390691||||||||42.5062174|1.5215338
node|9697390692||||||||42.5061828|1.5214984
node|9697390693||||||||42.5059262|1.5207046
node|9697390707||||||||42.5062469|1.5210139
node|9697390708||||||||42.5062532|1.5209929
node|9697390709||||||||42.506171|1.5207735
node|9697390713||||||||42.506261|1.5210478
node|9697390715||||||||42.5062542|1.5210314
node|9697390731||||||||42.5064266|1.5210094
node|9697390732||||||||42.5065233|1.521361
node|9697396483||||||||42.5055205|1.5218894
node|9697396484||||||||42.5055374|1.5220142
node|9697396485||||||||42.505559|1.5220558
node|9697396486||||||||42.5056698|1.5221478
node|9697396487||||||||42.505681|1.5221572
node|9697396488||||||||42.5057449|1.5226218
node|9697396489||||||||42.5061496|1.5225186
node|9697396490||||||||42.5061742|1.5225034
node|9697396491||||||||42.5060934|1.5219213
node|9697396492||||||||42.505665|1.5220317
node|9697396493||||||||42.5061213|1.522122
node|9697396494||||||||42.5056912|1.5222309
node|9697396495||||||||42.5061488|1.5223201
node|9697396496||||||||42.5057182|1.5224277
node|9697396497||||||||42.5055221|1.522063
node|9697396498||||||||42.5054653|1.5221488
node|9697396499||||||||42.5055177|1.5222338
node|9697396500||||||||42.5055425|1.5223243
node|9697396501||||||||42.5055575|1.5224415
node|9697396502||||||||42.505551|1.5225661
node|9697396503||||||||42.5055149|1.522695
node|9697396504||||||||42.505467|1.5227738
node|9697396505||||||||42.5054234|1.5228316
node|9697396506||||||||42.5053505|1.522891
node|9697396507||||||||42.5052577|1.5229245
node|9697396508||||||||42.5051825|1.5229312
node|9697396509||||||||42.5051141|1.5229132
node|9697396510||||||||42.5050608|1.5228735
node|9698981117||||||||42.5609052|1.5936887
node|9698981119||||||||42.5607437|1.5936897
node|9698981120||||||||42.5611255|1.5935741
node|9698981121||||||||42.5607611|1.5934648
node|9698981129||||||||42.5608471|1.593475
node|9698981131||||||||42.5609343|1.5934992
node|9699284648||||||||42.5068925|1.5221769
node|9699284649||||||||42.5066374|1.52162
node|9699284650||||||||42.5065792|1.5216252
node|9699284653||||||||42.5066599|1.5228291
node|9699284654||||||||42.5066587|1.5228242
node|9699284655||||||||42.5066587|1.5228242
node|9699284661||||||||42.5067931|1.5227717
node|9699284662||||||||42.5067916|1.5227653
node|9699284663||||||||42.5067916|1.5227653
node|9699284666||||||||42.506875|1.5227263
node|9699284672||||||||42.5072444|1.5234638
node|9699284673||||||||42.5072476|1.5234625
node|9699284674||||||||42.5072298|1.5234028
node|9699284675||||||||42.5072331|1.5234013
node|9699284677||||||||42.5074185|1.5230131
node|9699284678||||||||42.5074169|1.5230631
node|9699284679||||||||42.5074825|1.5224816
node|9699284681||||||||42.5075307|1.5224936
node|9699284682||||||||42.5075726|1.5225167
node|9699284683||||||||42.5076053|1.5225591
node|9699284684||||||||42.5075661|1.5222994
node|9699284685||||||||42.5075662|1.5223579
node|9699284686||||||||42.5075584|1.5223993
node|9699284687||||||||42.50754|1.522431
node|9699284688||||||||42.5075123|1.5224532
node|9699284689||||||||42.5074811|1.5224725
node|9699284690||||||||42.50743|1.5224828
node|9699284691||||||||42.5075877|1.5224295
node|9699284693||||||||42.5075947|1.5226654
node|9699284694||||||||42.5075913|1.522704
node|9699284695||||||||42.5075668|1.5227629
node|9699284696||||||||42.5069834|1.5224356
node|9699284697||||||||42.5070271|1.5224749
node|9699284698||||||||42.5070881|1.5225124
node|9699284699||||||||42.5071506|1.5225317
node|9699284700||||||||42.5072222|1.5225403
node|9699284701||||||||42.5072741|1.5225374
node|9699284702||||||||42.507279|1.5225605
node|9699369950||||||||42.5074983|1.5234866
node|9699369954||||||||42.5074146|1.5234254
node|9699369955||||||||42.5074089|1.5234066
node|9699369956||||||||42.5074807|1.5232419
node|9699369957||||||||42.5074945|1.5232407
node|9699369958||||||||42.50751|1.5232562
node|9699369959||||||||42.5075076|1.5232839
node|9699369960||||||||42.5074848|1.5233845
node|9699369961||||||||42.5074548|1.5234548
node|9699369965||||||||42.5077066|1.5236168
node|9699369966||||||||42.5076607|1.5235891
node|9699369967||||||||42.5077268|1.5236236
node|9699369968||||||||42.5077519|1.5236271
node|9699369969||||||||42.507728|1.5236347
node|9699369970||||||||42.5077152|1.5236511
node|9699369971||||||||42.5076279|1.5239274
node|9699369972||||||||42.5076109|1.5239842
node|9699369973||||||||42.5076066|1.5240122
node|9699369974||||||||42.5076066|1.5240728
node|9699370025||||||||42.5078618|1.5259036
node|9699425562||||||||42.5069294|1.5221474
node|9699425565||||||||42.5069638|1.5222154
node|9699425588||||||||42.5067837|1.5261657
node|9699425593||||||||42.5068418|1.5242138
node|9699425594||||||||42.5068316|1.5241704
node|9699425595||||||||42.5068241|1.5242151
node|9699425596||||||||42.5068031|1.5242705
node|9699425597||||||||42.5067722|1.5243392
node|9699425598||||||||42.5067149|1.5243841
node|9699425599||||||||42.5066661|1.5244093
node|9699425600||||||||42.506346|1.5245532
node|9699425601||||||||42.5063273|1.5245767
node|9699425602||||||||42.5063223|1.5246108
node|9699425603||||||||42.5064039|1.5249175
node|9699425604||||||||42.5064262|1.5249578
node|9699425605||||||||42.5065362|1.5250768
node|9699425606||||||||42.5065621|1.5250902
node|9699425607||||||||42.506598|1.5250785
node|9699425608||||||||42.5066227|1.52506
node|9699425609||||||||42.5066326|1.5250231
node|9699425610||||||||42.5066462|1.5248756
node|9699425611||||||||42.5066523|1.5248522
node|9699425612||||||||42.5066758|1.5248304
node|9699425613||||||||42.5068179|1.5247683
node|9699425614||||||||42.5068563|1.5247683
node|9699425615||||||||42.5068995|1.5247901
node|9699425616||||||||42.5069502|1.524827
node|9699429017||||||||42.5070037|1.5248844
node|9699429018||||||||42.5067982|1.5243124
node|9699429019||||||||42.5068278|1.5243057
node|9699429020||||||||42.5068464|1.524314
node|9699429021||||||||42.5068737|1.5243496
node|9699429022||||||||42.5069122|1.5247994
node|9699429023||||||||42.5069391|1.5247952
node|9699429024||||||||42.5069588|1.5247633
node|9699429025||||||||42.506963|1.5247179
node|9699429026||||||||42.5067601|1.5243545
node|9699429027||||||||42.5067413|1.5244113
node|9699429028||||||||42.5067524|1.5244683
node|9699429029||||||||42.5068179|1.5247415
node|9699429030||||||||42.5068308|1.5247558
node|9699429031||||||||42.5067052|1.5244196
node|9699429032||||||||42.5067003|1.5244461
node|9699429033||||||||42.5067753|1.5247602
node|9699429034||||||||42.5067876|1.5247713
node|9699429035||||||||42.5068046|1.5247742
node|9699429036||||||||42.5066571|1.5244417
node|9699429037||||||||42.5066538|1.5244716
node|9699429038||||||||42.5067264|1.5247735
node|9699429039||||||||42.5067378|1.5247846
node|9699429040||||||||42.5067591|1.524794
node|9699429041||||||||42.506611|1.5244336
node|9699429042||||||||42.5065918|1.524471
node|9699429043||||||||42.5065856|1.5244992
node|9699429044||||||||42.5065951|1.524539
node|9699429045||||||||42.5066538|1.5247912
node|9699429046||||||||42.5066628|1.5248133
node|9699429047||||||||42.5066845|1.5248266
node|9699429048||||||||42.5066555|1.5248211
node|9699429049||||||||42.506163|1.5244859
node|9699429050||||||||42.5068683|1.5247744
node|9699429051||||||||42.5066427|1.5249317
node|9699429062||||||||42.5063134|1.524569
node|9699429065||||||||42.507048|1.5251266
node|9699429066||||||||42.5070373|1.5251711
node|9699429067||||||||42.5070008|1.525208
node|9699429068||||||||42.5069493|1.5252245
node|9699429069||||||||42.5067048|1.5252651
node|9699429070||||||||42.5066908|1.5252817
node|9699429071||||||||42.5066842|1.5253109
node|9699429072||||||||42.5067076|1.5256069
node|9699429073||||||||42.5069998|1.5252232
node|9699429074||||||||42.5070373|1.5252372
node|9699429075||||||||42.5070532|1.5252601
node|9699429076||||||||42.5070664|1.5252985
node|9699429101||||||||42.506939|1.5246196
node|9699429102||||||||42.5072008|1.5245065
node|9699429103||||||||42.5072223|1.5245036
node|9699429104||||||||42.5072374|1.5245182
node|9699429105||||||||42.5072837|1.5247138
node|9699429106||||||||42.50693|1.5245828
node|9699429107||||||||42.5072277|1.5244555
node|9699429117||||||||42.5070465|1.5251043
node|9699429118||||||||42.5072884|1.5250783
node|9699429121||||||||42.5075695|1.5265706
node|9699429122||||||||42.5076437|1.5265255
node|9699429123||||||||42.5076523|1.5264771
node|9699429124||||||||42.507645|1.5264284
node|9699429125||||||||42.5076413|1.5263865
node|9699429126||||||||42.5076499|1.526363
node|9699429127||||||||42.5076808|1.5263379
node|9699429128||||||||42.5078341|1.5262524
node|9699429129||||||||42.5078452|1.5262323
node|9699429130||||||||42.5078452|1.5262138
node|9699429131||||||||42.5078106|1.5260914
node|9699429132||||||||42.5078007|1.5260831
node|9699429133||||||||42.5077834|1.5260797
node|9699429134||||||||42.5073076|1.5263597
node|9699429135||||||||42.507299|1.5263781
node|9699429136||||||||42.5072928|1.5263982
node|9699429137||||||||42.5073027|1.5265055
node|9699429138||||||||42.5073101|1.5265256
node|9699429139||||||||42.5073249|1.5265323
node|9699429140||||||||42.5073447|1.526529
node|9699429141||||||||42.5075202|1.5264301
node|9699429142||||||||42.5075474|1.526425
node|9699429143||||||||42.5075696|1.5264418
node|9699429144||||||||42.5075931|1.526477
node|9699429145||||||||42.5076063|1.5265004
node|9699429146||||||||42.5076267|1.526519
node|9699429147||||||||42.5076529|1.5265013
node|9699437368||||||||42.5077564|1.5271007
node|9699437371||||||||42.5077629|1.52697
node|9699437390||||||||42.5081097|1.5268517
node|9699437409||||||||42.5082043|1.5245473
node|9699437410||||||||42.5083001|1.5245611
node|9699437411||||||||42.5083807|1.5246503
node|9699437412||||||||42.5084009|1.5247143
node|9699456221||||||||42.5087908|1.5274397
node|9699456222||||||||42.5087923|1.5276425
node|9699456223||||||||42.5087802|1.5267389
node|9699456224||||||||42.5087963|1.5268547
node|9699456225||||||||42.5085627|1.5248203
node|9699458379||||||||42.5088846|1.5286926
node|9699458380||||||||42.5089076|1.5288901
node|9699458381||||||||42.508889|1.5289691
node|9699458382||||||||42.5089986|1.5291937
node|9699458383||||||||42.5088919|1.5289378
node|9699458384||||||||42.5088629|1.5289524
node|9699458385||||||||42.5088327|1.5289539
node|9699458386||||||||42.5087788|1.5289301
node|9699458387||||||||42.5089043|1.5289152
node|9699458388||||||||42.508985|1.5292204
node|9699458389||||||||42.5090042|1.5292636
node|9699477563||||||||42.507122|1.5220896
node|9699477566||||||||42.5070861|1.5220224
node|9699477579||||||||42.507283|1.5218767
node|9699477604||||||||42.5072645|1.5215532
node|9699477605||||||||42.5072842|1.5215521
node|9699477606||||||||42.5072848|1.5215771
node|9699477618||||||||42.5073987|1.5216909
node|9699477622||||||||42.5071765|1.521482
node|9699477623||||||||42.5070388|1.5213194
node|9699477624||||||||42.5069483|1.521273
node|9699477631||||||||42.5069425|1.5212708
node|9699477634||||||||42.507478|1.5216656
node|9699477635||||||||42.5074911|1.5215566
node|9699477641||||||||42.5073258|1.5215019
node|9699477642||||||||42.5073062|1.5215296
node|9699477643||||||||42.5072736|1.5215108
node|9699477644||||||||42.5071276|1.5213747
node|9699477645||||||||42.507064|1.5213084
node|9699477648||||||||42.5071659|1.5209788
node|9699477649||||||||42.5072051|1.520814
node|9699477650||||||||42.5072279|1.5207687
node|9699477651||||||||42.5072426|1.5205851
node|9699477652||||||||42.5073168|1.5205497
node|9699477653||||||||42.5073951|1.5204678
node|9699477654||||||||42.5074163|1.5204634
node|9699477669||||||||42.5072055|1.5214754
node|9699477671||||||||42.5069905|1.5208557
node|9699477672||||||||42.5068735|1.5211125
node|9699553917||||||||42.5072931|1.521868
node|9699553918||||||||42.5078016|1.5223349
node|9699553919||||||||42.5078409|1.522386
node|9699553920||||||||42.50792|1.52225
node|9699553922||||||||42.5078849|1.5224922
node|9699553923||||||||42.507858|1.5225375
node|9699553924||||||||42.5078254|1.5227466
node|9699553925||||||||42.5078751|1.5227709
node|9699553926||||||||42.5079143|1.5227001
node|9699553927||||||||42.5078594|1.5226467
node|9699553928||||||||42.5079111|1.5225379
node|9699553929||||||||42.5079673|1.522595
node|9699553930||||||||42.5079771|1.5225751
node|9699553931||||||||42.5079216|1.522522
node|9699553932||||||||42.5080121|1.5224114
node|9699553933||||||||42.5080643|1.52249
node|9699553934||||||||42.5080317|1.5226161
node|9699553935||||||||42.508039|1.5226172
node|9699553936||||||||42.5080472|1.522595
node|9699553937||||||||42.5080602|1.5225995
node|9699553938||||||||42.50803|1.5227786
node|9699553939||||||||42.5080325|1.5228981
node|9699553940||||||||42.5080239|1.5229314
node|9699553957||||||||42.5073507|1.5215502
node|9699553958||||||||42.5077621|1.5220133
node|9699553981||||||||42.5071231|1.5220415
node|9699553991||||||||42.5071173|1.5219974
node|9699553992||||||||42.5075475|1.5223043
node|9699553993||||||||42.507547|1.5223539
node|9699553994||||||||42.5075292|1.5223971
node|9699553995||||||||42.507503|1.5224263
node|9699553996||||||||42.5074514|1.5224479
node|9699553997||||||||42.507355|1.5224568
node|9699553998||||||||42.5073353|1.5224555
node|9699553999||||||||42.50734|1.5224187
node|9699554000||||||||42.5074286|1.5217211
node|9699554001||||||||42.50745|1.5217248
node|9699554002||||||||42.5073228|1.5215499
node|9699554003||||||||42.5072159|1.5215017
node|9699554004||||||||42.5072195|1.5215249
node|9699554005||||||||42.5071573|1.5209612
node|9699554006||||||||42.5071589|1.5210048
node|9699554007||||||||42.5071063|1.5211676
node|9699554008||||||||42.5070754|1.5212541
node|9699554009||||||||42.5071572|1.5209817
node|9699554010||||||||42.5071551|1.521029
node|9699554011||||||||42.5071641|1.5209062
node|9699554012||||||||42.5069829|1.5212754
node|9699554013||||||||42.5068092|1.5209799
node|9699554014||||||||42.506812|1.5209672
node|9699554015||||||||42.506917|1.5212028
node|9699554016||||||||42.5068992|1.5211996
node|9699554017||||||||42.5071054|1.5211904
node|9699554018||||||||42.5069576|1.5212778
node|9699554022||||||||42.5068561|1.5210812
node|9699554024||||||||42.5070261|1.5204668
node|9699554025||||||||42.5070384|1.5204906
node|9699554026||||||||42.5069963|1.5205944
node|9699554027||||||||42.5069707|1.5206264
node|9699554028||||||||42.5070857|1.5206919
node|9699554029||||||||42.507223|1.5208045
node|9699554030||||||||42.5071981|1.5207993
node|9699554031||||||||42.5072122|1.5207854
node|9699554032||||||||42.5072213|1.5207624
node|9699554033||||||||42.5072259|1.5206517
node|9699554034||||||||42.5072099|1.5207459
node|9699554035||||||||42.5072104|1.5206585
node|9699554036||||||||42.5072452|1.5204374
node|9699554037||||||||42.5070509|1.5199021
node|9699554041||||||||42.5070487|1.5203968
node|9699554042||||||||42.5071972|1.5202874
node|9699554043||||||||42.5069207|1.520569
node|9699554047||||||||42.5067604|1.5205107
node|9699554048||||||||42.5067722|1.5205369
node|9699554049||||||||42.5067367|1.5205851
node|9699554051||||||||42.5067184|1.5207485
node|9699554052||||||||42.5068185|1.5209397
node|9699554053||||||||42.5070154|1.520731
node|9699554054||||||||42.5069422|1.5206274
node|9699554059||||||||42.50667|1.5206551
node|9699554061||||||||42.5072347|1.5205817
node|9699554062||||||||42.5072477|1.5205584
node|9699554063||||||||42.5072517|1.52039
node|9699554064||||||||42.5068697|1.5200289
node|9699554065||||||||42.5072799|1.5204879
node|9699554068||||||||42.5073981|1.5204324
node|9699554069||||||||42.5074166|1.5204239
node|9699554070||||||||42.5073097|1.5205177
node|9699554071||||||||42.5071472|1.5209839
node|9699554072||||||||42.507096|1.5208316
node|9699554073||||||||42.5069593|1.5208773
node|9699554074||||||||42.5069342|1.5208171
node|9699554075||||||||42.5070796|1.5206677
node|9699554076||||||||42.5071035|1.5207834
node|9699554077||||||||42.5068552|1.5209223
node|9699554078||||||||42.5069326|1.5208385
node|9699554079||||||||42.5070185|1.5207519
node|9699554080||||||||42.5070334|1.5207336
node|9699554081||||||||42.5070872|1.5207931
node|9699554082||||||||42.507105|1.5208273
node|9699554083||||||||42.5071477|1.5209126
node|9699554084||||||||42.5072209|1.5202916
node|9699554085||||||||42.507103|1.5203764
node|9699554086||||||||42.5070398|1.5204293
node|9699554087||||||||42.5069426|1.5205641
node|9699554088||||||||42.5069383|1.5205814
node|9699554089||||||||42.5069447|1.5206074
node|9699554090||||||||42.5066584|1.5206708
node|9699554091||||||||42.5066537|1.5206416
node|9699554092||||||||42.5066762|1.5206162
node|9699554102||||||||42.5066361|1.5203065
node|9699554103||||||||42.5065985|1.5203411
node|9699554104||||||||42.5069244|1.5206462
node|9699554105||||||||42.5068951|1.5206016
node|9699554106||||||||42.5072857|1.5205645
node|9699556417||||||||42.5070499|1.5220999
node|9699556419||||||||42.5073582|1.5218618
node|9699556420||||||||42.5073978|1.5218484
node|9699556421||||||||42.5074875|1.5218247
node|9699628732||||||||42.5065894|1.5214943
node|9699628733||||||||42.5065625|1.521516
node|9699628734||||||||42.5065625|1.5215269
node|9699628735||||||||42.5065864|1.5215534
node|9699628736||||||||42.5068531|1.5200306
node|9699628737||||||||42.5068257|1.5200166
node|9699628738||||||||42.5067435|1.5199811
node|9699628739||||||||42.5066966|1.519849
node|9699628740||||||||42.5066779|1.519835
node|9699628741||||||||42.506662|1.519835
node|9699628742||||||||42.5065374|1.5199392
node|9699628743||||||||42.5065309|1.5199608
node|9699628744||||||||42.5065365|1.520004
node|9699628745||||||||42.5065636|1.5200993
node|9699628746||||||||42.5065814|1.5201259
node|9699628747||||||||42.5065955|1.5201247
node|9699628748||||||||42.506736|1.5199963
node|9699628749||||||||42.5067444|1.5199532
node|9699628750||||||||42.506127|1.5201241
node|9699628751||||||||42.5061334|1.5202474
node|9699628752||||||||42.5061547|1.5203253
node|9699628753||||||||42.5061937|1.5203966
node|9699628754||||||||42.5061525|1.5200163
node|9699628755||||||||42.5061376|1.5201174
node|9699628756||||||||42.5061547|1.5202782
node|9699628764||||||||42.5063059|1.5200509
node|9699628765||||||||42.5061859|1.5200461
node|9699628766||||||||42.5061852|1.5200192
node|9699628767||||||||42.5063186|1.5200326
node|9699628770||||||||42.5063719|1.5200259
node|9699628771||||||||42.5061641|1.5195416
node|9699628772||||||||42.5062193|1.5194213
node|9699628773||||||||42.506379|1.5195435
node|9699628777||||||||42.5063449|1.519635
node|9699628781||||||||42.5063158|1.5197342
node|9699628782||||||||42.5063066|1.5198574
node|9699628788||||||||42.5062647|1.5199941
node|9699628789||||||||42.5062029|1.5200076
node|9699628790||||||||42.5061717|1.5198767
node|9699628791||||||||42.5061703|1.5196052
node|9699628792||||||||42.5061894|1.5195127
node|9699628793||||||||42.5063633|1.5199816
node|9699630131||||||||42.5066671|1.5192734
node|9699630132||||||||42.5068975|1.5193649
node|9699630133||||||||42.5068788|1.5193712
node|9699630134||||||||42.5068179|1.5194106
node|9699630135||||||||42.506802|1.5194081
node|9699630136||||||||42.5067411|1.5193217
node|9699630137||||||||42.5067074|1.5192899
node|9699630138||||||||42.5066343|1.5192696
node|9699630139||||||||42.506791|1.5193925
node|9699630141||||||||42.5068835|1.5200167
node|9699630144||||||||42.5064277|1.5189375
node|9699630145||||||||42.5065491|1.5189466
node|9699630146||||||||42.5065877|1.5189613
node|9699630147||||||||42.5065169|1.5189307
node|9699630149||||||||42.5063318|1.5190574
node|9699630150||||||||42.5063075|1.5191616
node|9699630151||||||||42.5061857|1.5193433
node|9699630154||||||||42.5061895|1.5193585
node|9699630155||||||||42.5062054|1.5193814
node|9699630156||||||||42.506182|1.5194258
